"age_group","is_female","category","N","count","percent"
"[65,70)",0,"Atrial fibrillation",164314,5408,0.0329125941794369
"[65,70)",1,"Atrial fibrillation",167680,2828,0.0168654580152672
"[70,75)",0,"Atrial fibrillation",132931,6753,0.0508007913880133
"[70,75)",1,"Atrial fibrillation",141998,4293,0.0302328201805659
"[75,80)",0,"Atrial fibrillation",105409,7601,0.0721095921600622
"[75,80)",1,"Atrial fibrillation",120512,6078,0.0504348114710568
"[80,120]",0,"Atrial fibrillation",151034,15025,0.0994809115828224
"[80,120]",1,"Atrial fibrillation",232841,18527,0.0795693198362831
"[40,45)",0,"Cerebrovascular disease",172517,585,0.00339097016525908
"[40,45)",1,"Cerebrovascular disease",187351,491,0.00262074928876814
"[45,50)",0,"Cerebrovascular disease",191647,1091,0.00569275803952058
"[45,50)",1,"Cerebrovascular disease",205987,952,0.00462165088088083
"[50,55)",0,"Cerebrovascular disease",194280,2000,0.0102944204241301
"[50,55)",1,"Cerebrovascular disease",206261,1537,0.00745172378685258
"[55,60)",0,"Cerebrovascular disease",179016,2886,0.0161214640032176
"[55,60)",1,"Cerebrovascular disease",184086,1974,0.0107232489162674
"[60,65)",0,"Cerebrovascular disease",168743,3998,0.0236928346657343
"[60,65)",1,"Cerebrovascular disease",172071,2721,0.0158132398835364
"[65,70)",0,"Cerebrovascular disease",164314,5328,0.0324257214844748
"[65,70)",1,"Cerebrovascular disease",167680,3791,0.0226085400763359
"[70,75)",0,"Cerebrovascular disease",132931,6366,0.0478895065861236
"[70,75)",1,"Cerebrovascular disease",141998,4881,0.0343737235735715
"[75,80)",0,"Cerebrovascular disease",105409,7116,0.0675084670189453
"[75,80)",1,"Cerebrovascular disease",120512,6170,0.0511982209240574
"[80,120]",0,"Cerebrovascular disease",151034,14453,0.0956936848656594
"[80,120]",1,"Cerebrovascular disease",232841,19703,0.0846199767223127
"[40,45)",0,"Chronic kidney disease",172517,11358,0.0658369899777993
"[40,45)",1,"Chronic kidney disease",187351,15232,0.0813019412760007
"[45,50)",0,"Chronic kidney disease",191647,15741,0.0821353843263918
"[45,50)",1,"Chronic kidney disease",205987,19657,0.0954283522746581
"[50,55)",0,"Chronic kidney disease",194280,19531,0.100530162651843
"[50,55)",1,"Chronic kidney disease",206261,22540,0.109279020270434
"[55,60)",0,"Chronic kidney disease",179016,21819,0.12188296018233
"[55,60)",1,"Chronic kidney disease",184086,22537,0.122426474582532
"[60,65)",0,"Chronic kidney disease",168743,24212,0.143484470466923
"[60,65)",1,"Chronic kidney disease",172071,24052,0.139779509621029
"[65,70)",0,"Chronic kidney disease",164314,28225,0.171774772691311
"[65,70)",1,"Chronic kidney disease",167680,27906,0.166424141221374
"[70,75)",0,"Chronic kidney disease",132931,27073,0.203662050236589
"[70,75)",1,"Chronic kidney disease",141998,28563,0.201150720432682
"[75,80)",0,"Chronic kidney disease",105409,26180,0.248365889060706
"[75,80)",1,"Chronic kidney disease",120512,29797,0.247253385554965
"[80,120]",0,"Chronic kidney disease",151034,46620,0.308672219500245
"[80,120]",1,"Chronic kidney disease",232841,72155,0.309889581302262
"[40,45)",0,"Diabetes",172517,5885,0.0341125802094866
"[40,45)",1,"Diabetes",187351,4289,0.0228928588585062
"[45,50)",0,"Diabetes",191647,9917,0.0517461791731673
"[45,50)",1,"Diabetes",205987,6758,0.0328078956438999
"[50,55)",0,"Diabetes",194280,14859,0.0764823965410747
"[50,55)",1,"Diabetes",206261,9625,0.0466641779105114
"[55,60)",0,"Diabetes",179016,19034,0.106325691558296
"[55,60)",1,"Diabetes",184086,12322,0.0669361059504797
"[60,65)",0,"Diabetes",168743,22435,0.132953663263069
"[60,65)",1,"Diabetes",172071,14503,0.0842849753880665
"[65,70)",0,"Diabetes",164314,25769,0.156827780955975
"[65,70)",1,"Diabetes",167680,17133,0.102176765267176
"[70,75)",0,"Diabetes",132931,24602,0.185073459163024
"[70,75)",1,"Diabetes",141998,18224,0.128339835772335
"[75,80)",0,"Diabetes",105409,22144,0.210076938401844
"[75,80)",1,"Diabetes",120512,18566,0.154059346787042
"[80,120]",0,"Diabetes",151034,28739,0.190281658434525
"[80,120]",1,"Diabetes",232841,32952,0.141521467439154
"[40,45)",0,"Dizziness",172517,4329,0.0250931792229172
"[40,45)",1,"Dizziness",187351,11023,0.0588360884115911
"[45,50)",0,"Dizziness",191647,5250,0.0273941152222576
"[45,50)",1,"Dizziness",205987,12398,0.0601882643079418
"[50,55)",0,"Dizziness",194280,6147,0.0316399011735639
"[50,55)",1,"Dizziness",206261,13319,0.064573525775595
"[55,60)",0,"Dizziness",179016,6817,0.0380803950484873
"[55,60)",1,"Dizziness",184086,12917,0.0701682909075106
"[60,65)",0,"Dizziness",168743,7792,0.0461767302939974
"[60,65)",1,"Dizziness",172071,13319,0.0774040948213238
"[65,70)",0,"Dizziness",164314,9091,0.0553269958737539
"[65,70)",1,"Dizziness",167680,14238,0.0849117366412214
"[70,75)",0,"Dizziness",132931,8962,0.0674184351279987
"[70,75)",1,"Dizziness",141998,13429,0.094571754531754
"[75,80)",0,"Dizziness",105409,8969,0.0850876111148004
"[75,80)",1,"Dizziness",120512,13502,0.112038635156665
"[80,120]",0,"Dizziness",151034,15104,0.100003972615438
"[80,120]",1,"Dizziness",232841,26931,0.115662619555834
"[40,45)",0,"Dyspnoea",172517,3387,0.0196328477773205
"[40,45)",1,"Dyspnoea",187351,5361,0.0286147391794012
"[45,50)",0,"Dyspnoea",191647,4781,0.0249469075957359
"[45,50)",1,"Dyspnoea",205987,6896,0.0334778408346158
"[50,55)",0,"Dyspnoea",194280,6223,0.0320310891496809
"[50,55)",1,"Dyspnoea",206261,8080,0.0391736683134475
"[55,60)",0,"Dyspnoea",179016,7854,0.0438731733476337
"[55,60)",1,"Dyspnoea",184086,8580,0.0466086503047489
"[60,65)",0,"Dyspnoea",168743,10720,0.0635285611847603
"[60,65)",1,"Dyspnoea",172071,10665,0.0619802290914797
"[65,70)",0,"Dyspnoea",164314,13534,0.0823666881702107
"[65,70)",1,"Dyspnoea",167680,13151,0.0784291507633588
"[70,75)",0,"Dyspnoea",132931,14295,0.107536992876003
"[70,75)",1,"Dyspnoea",141998,14542,0.102409893097086
"[75,80)",0,"Dyspnoea",105409,14948,0.141809522906014
"[75,80)",1,"Dyspnoea",120512,16354,0.135704328199681
"[80,120]",0,"Dyspnoea",151034,26669,0.176576135174861
"[80,120]",1,"Dyspnoea",232841,35839,0.153920486512255
"[40,45)",0,"Falls",172517,1432,0.00830063124213846
"[40,45)",1,"Falls",187351,2430,0.0129703070706855
"[45,50)",0,"Falls",191647,1717,0.00895918015935548
"[45,50)",1,"Falls",205987,3205,0.0155592343206125
"[50,55)",0,"Falls",194280,2136,0.010994441012971
"[50,55)",1,"Falls",206261,4147,0.0201055943683004
"[55,60)",0,"Falls",179016,2323,0.0129764937212316
"[55,60)",1,"Falls",184086,4919,0.0267212063926643
"[60,65)",0,"Falls",168743,2854,0.016913294181092
"[60,65)",1,"Falls",172071,5443,0.0316322913216056
"[65,70)",0,"Falls",164314,3632,0.0221040203512787
"[65,70)",1,"Falls",167680,6353,0.037887643129771
"[70,75)",0,"Falls",132931,4324,0.0325281537038012
"[70,75)",1,"Falls",141998,7836,0.055183875829237
"[75,80)",0,"Falls",105409,5976,0.0566934512233301
"[75,80)",1,"Falls",120512,10549,0.0875348513011152
"[80,120]",0,"Falls",151034,19294,0.12774607042123
"[80,120]",1,"Falls",232841,40288,0.173027946109147
"[40,45)",0,"Foot problems",172517,93,0.000539077308323238
"[40,45)",1,"Foot problems",187351,111,0.000592470816809091
"[45,50)",0,"Foot problems",191647,98,0.000511356817482142
"[45,50)",1,"Foot problems",205987,148,0.000718491943666348
"[50,55)",0,"Foot problems",194280,166,0.0008544368952028
"[50,55)",1,"Foot problems",206261,176,0.000853287824649352
"[55,60)",0,"Foot problems",179016,171,0.000955221879608527
"[55,60)",1,"Foot problems",184086,184,0.000999532827048227
"[60,65)",0,"Foot problems",168743,240,0.00142228122055433
"[60,65)",1,"Foot problems",172071,235,0.00136571531518966
"[65,70)",0,"Foot problems",164314,292,0.00177708533661161
"[65,70)",1,"Foot problems",167680,258,0.00153864503816794
"[70,75)",0,"Foot problems",132931,307,0.0023094688221709
"[70,75)",1,"Foot problems",141998,289,0.0020352399329568
"[75,80)",0,"Foot problems",105409,293,0.00277964879659232
"[75,80)",1,"Foot problems",120512,322,0.00267193308550186
"[80,120]",0,"Foot problems",151034,591,0.00391302620601984
"[80,120]",1,"Foot problems",232841,883,0.00379228744078577
"[40,45)",0,"Fragility fracture",172517,498,0.00288667203811798
"[40,45)",1,"Fragility fracture",187351,444,0.00236988326723636
"[45,50)",0,"Fragility fracture",191647,556,0.0029011672502048
"[45,50)",1,"Fragility fracture",205987,624,0.00302931738410676
"[50,55)",0,"Fragility fracture",194280,683,0.00351554457484044
"[50,55)",1,"Fragility fracture",206261,1278,0.00619603318126064
"[55,60)",0,"Fragility fracture",179016,800,0.00446887429056621
"[55,60)",1,"Fragility fracture",184086,2045,0.011108938213661
"[60,65)",0,"Fragility fracture",168743,892,0.00528614520306028
"[60,65)",1,"Fragility fracture",172071,2760,0.0160398905103126
"[65,70)",0,"Fragility fracture",164314,985,0.00599462005672067
"[65,70)",1,"Fragility fracture",167680,3685,0.0219763835877863
"[70,75)",0,"Fragility fracture",132931,1150,0.00865110470845777
"[70,75)",1,"Fragility fracture",141998,4066,0.0286342061155791
"[75,80)",0,"Fragility fracture",105409,1313,0.0124562418768796
"[75,80)",1,"Fragility fracture",120512,5012,0.041589219330855
"[80,120]",0,"Fragility fracture",151034,4131,0.027351457287763
"[80,120]",1,"Fragility fracture",232841,17344,0.0744885995164082
"[40,45)",0,"Hearing impairment",172517,2558,0.0148275242439875
"[40,45)",1,"Hearing impairment",187351,2816,0.0150306109922018
"[45,50)",0,"Hearing impairment",191647,3322,0.0173339525273028
"[45,50)",1,"Hearing impairment",205987,3594,0.0174477030103842
"[50,55)",0,"Hearing impairment",194280,4074,0.0209697344039531
"[50,55)",1,"Hearing impairment",206261,4206,0.0203916397186089
"[55,60)",0,"Hearing impairment",179016,4892,0.0273271662868124
"[55,60)",1,"Hearing impairment",184086,4703,0.0255478417696077
"[60,65)",0,"Hearing impairment",168743,6765,0.0400905519043753
"[60,65)",1,"Hearing impairment",172071,5486,0.0318821881665127
"[65,70)",0,"Hearing impairment",164314,8767,0.0533551614591575
"[65,70)",1,"Hearing impairment",167680,6794,0.0405176526717557
"[70,75)",0,"Hearing impairment",132931,8871,0.0667338694510686
"[70,75)",1,"Hearing impairment",141998,7394,0.0520711559317737
"[75,80)",0,"Hearing impairment",105409,8839,0.0838543198398619
"[75,80)",1,"Hearing impairment",120512,8388,0.0696030270844397
"[80,120]",0,"Hearing impairment",151034,16066,0.10637339936703
"[80,120]",1,"Hearing impairment",232841,24387,0.104736708741158
"[40,45)",0,"Heart failure",172517,234,0.00135638806610363
"[40,45)",1,"Heart failure",187351,105,0.000560445367251843
"[45,50)",0,"Heart failure",191647,471,0.00245764347993968
"[45,50)",1,"Heart failure",205987,179,0.000868986877812677
"[50,55)",0,"Heart failure",194280,843,0.00433909820877085
"[50,55)",1,"Heart failure",206261,308,0.00149325369313637
"[55,60)",0,"Heart failure",179016,1309,0.00731219555793896
"[55,60)",1,"Heart failure",184086,522,0.00283563117238682
"[60,65)",0,"Heart failure",168743,1849,0.0109574915700207
"[60,65)",1,"Heart failure",172071,710,0.00412620371823259
"[65,70)",0,"Heart failure",164314,2661,0.0161946030161763
"[65,70)",1,"Heart failure",167680,1155,0.00688812022900763
"[70,75)",0,"Heart failure",132931,3358,0.0252612257486967
"[70,75)",1,"Heart failure",141998,1721,0.0121198890125213
"[75,80)",0,"Heart failure",105409,3918,0.0371695016554564
"[75,80)",1,"Heart failure",120512,2484,0.0206120552310143
"[80,120]",0,"Heart failure",151034,8558,0.0566627381914006
"[80,120]",1,"Heart failure",232841,8500,0.0365055982408596
"[40,45)",0,"Heart valve disease",172517,21,0.000121727134137505
"[40,45)",1,"Heart valve disease",187351,0,0
"[45,50)",0,"Heart valve disease",191647,38,0.000198281214942055
"[45,50)",1,"Heart valve disease",205987,29,0.000140785583556244
"[50,55)",0,"Heart valve disease",194280,82,0.000422071237389335
"[50,55)",1,"Heart valve disease",206261,42,0.000203625503609504
"[55,60)",0,"Heart valve disease",179016,162,0.000904947043839657
"[55,60)",1,"Heart valve disease",184086,77,0.000418282759145182
"[60,65)",0,"Heart valve disease",168743,264,0.00156450934260977
"[60,65)",1,"Heart valve disease",172071,155,0.000900790952571903
"[65,70)",0,"Heart valve disease",164314,456,0.00277517436128388
"[65,70)",1,"Heart valve disease",167680,255,0.00152075381679389
"[70,75)",0,"Heart valve disease",132931,610,0.00458884684535586
"[70,75)",1,"Heart valve disease",141998,438,0.00308455048662657
"[75,80)",0,"Heart valve disease",105409,828,0.0078551167357626
"[75,80)",1,"Heart valve disease",120512,661,0.00548493096123208
"[80,120]",0,"Heart valve disease",151034,1818,0.0120370247758783
"[80,120]",1,"Heart valve disease",232841,2304,0.00989516451140478
"[40,45)",0,"Housebound",172517,1803,0.0104511439452344
"[40,45)",1,"Housebound",187351,3271,0.0174592075836265
"[45,50)",0,"Housebound",191647,2674,0.0139527360198699
"[45,50)",1,"Housebound",205987,4151,0.020151757149723
"[50,55)",0,"Housebound",194280,3534,0.0181902408894379
"[50,55)",1,"Housebound",206261,5326,0.0258216531481957
"[55,60)",0,"Housebound",179016,4568,0.025517272199133
"[55,60)",1,"Housebound",184086,6365,0.0345762306747933
"[60,65)",0,"Housebound",168743,6536,0.0387334585730964
"[60,65)",1,"Housebound",172071,8377,0.0486833923206118
"[65,70)",0,"Housebound",164314,9619,0.0585403556605037
"[65,70)",1,"Housebound",167680,11560,0.0689408396946565
"[70,75)",0,"Housebound",132931,12469,0.0938005431389217
"[70,75)",1,"Housebound",141998,15867,0.111741010436767
"[75,80)",0,"Housebound",105409,16561,0.157111821571213
"[75,80)",1,"Housebound",120512,22939,0.190346189591078
"[80,120]",0,"Housebound",151034,51652,0.341989220970113
"[80,120]",1,"Housebound",232841,106310,0.456577664586563
"[40,45)",0,"Hypertension",172517,6748,0.0391149857695184
"[40,45)",1,"Hypertension",187351,4813,0.0256897481198392
"[45,50)",0,"Hypertension",191647,12000,0.0626151205080173
"[45,50)",1,"Hypertension",205987,8951,0.0434541985659289
"[50,55)",0,"Hypertension",194280,16961,0.0873018324068355
"[50,55)",1,"Hypertension",206261,13154,0.0637735684399862
"[55,60)",0,"Hypertension",179016,19046,0.106392724672655
"[55,60)",1,"Hypertension",184086,14756,0.0801581869343676
"[60,65)",0,"Hypertension",168743,20749,0.122962137688674
"[60,65)",1,"Hypertension",172071,16532,0.0960766195349594
"[65,70)",0,"Hypertension",164314,21536,0.131066129483793
"[65,70)",1,"Hypertension",167680,19204,0.114527671755725
"[70,75)",0,"Hypertension",132931,17234,0.129646207430923
"[70,75)",1,"Hypertension",141998,18618,0.131114522739757
"[75,80)",0,"Hypertension",105409,12448,0.118092383003349
"[75,80)",1,"Hypertension",120512,16260,0.134924322889007
"[80,120]",0,"Hypertension",151034,15904,0.105300793198882
"[80,120]",1,"Hypertension",232841,29261,0.125669448250093
"[40,45)",0,"Hypotension / syncope",172517,1542,0.0089382495638111
"[40,45)",1,"Hypotension / syncope",187351,2580,0.0137709433096167
"[45,50)",0,"Hypotension / syncope",191647,1932,0.0100810344017908
"[45,50)",1,"Hypotension / syncope",205987,2879,0.0139766101744285
"[50,55)",0,"Hypotension / syncope",194280,2293,0.0118025530162652
"[50,55)",1,"Hypotension / syncope",206261,3051,0.0147919383693476
"[55,60)",0,"Hypotension / syncope",179016,2619,0.0146299772087411
"[55,60)",1,"Hypotension / syncope",184086,2859,0.0155307845246244
"[60,65)",0,"Hypotension / syncope",168743,3121,0.0184955820389587
"[60,65)",1,"Hypotension / syncope",172071,3029,0.0176031986796148
"[65,70)",0,"Hypotension / syncope",164314,3850,0.0234307484450503
"[65,70)",1,"Hypotension / syncope",167680,3593,0.0214277194656489
"[70,75)",0,"Hypotension / syncope",132931,4273,0.0321444960167305
"[70,75)",1,"Hypotension / syncope",141998,4205,0.0296130931421569
"[75,80)",0,"Hypotension / syncope",105409,4843,0.0459448434194424
"[75,80)",1,"Hypotension / syncope",120512,5059,0.0419792219861922
"[80,120]",0,"Hypotension / syncope",151034,10290,0.0681303547545586
"[80,120]",1,"Hypotension / syncope",232841,14403,0.0618576625250708
"[40,45)",0,"Ischaemic heart disease",172517,739,0.00428363581560078
"[40,45)",1,"Ischaemic heart disease",187351,218,0.00116359133391335
"[45,50)",0,"Ischaemic heart disease",191647,1922,0.0100288551347008
"[45,50)",1,"Ischaemic heart disease",205987,586,0.00284483972289513
"[50,55)",0,"Ischaemic heart disease",194280,3847,0.0198013176858143
"[50,55)",1,"Ischaemic heart disease",206261,1330,0.00644814094763431
"[55,60)",0,"Ischaemic heart disease",179016,6198,0.0346226035661617
"[55,60)",1,"Ischaemic heart disease",184086,2041,0.01108720923916
"[60,65)",0,"Ischaemic heart disease",168743,8731,0.0517414055694162
"[60,65)",1,"Ischaemic heart disease",172071,3259,0.0189398562221409
"[65,70)",0,"Ischaemic heart disease",164314,11345,0.0690446340543106
"[65,70)",1,"Ischaemic heart disease",167680,4699,0.0280236164122137
"[70,75)",0,"Ischaemic heart disease",132931,11883,0.0893922410874815
"[70,75)",1,"Ischaemic heart disease",141998,6086,0.0428597585881491
"[75,80)",0,"Ischaemic heart disease",105409,11980,0.11365253441357
"[75,80)",1,"Ischaemic heart disease",120512,7323,0.0607657328730749
"[80,120]",0,"Ischaemic heart disease",151034,18943,0.125422090390243
"[80,120]",1,"Ischaemic heart disease",232841,17505,0.0751800584948527
"[40,45)",0,"Memory and cognitive problems",172517,223,0.00129262623393637
"[40,45)",1,"Memory and cognitive problems",187351,230,0.00122764223302785
"[45,50)",0,"Memory and cognitive problems",191647,409,0.00213413202398159
"[45,50)",1,"Memory and cognitive problems",205987,472,0.00229140673926024
"[50,55)",0,"Memory and cognitive problems",194280,625,0.00321700638254066
"[50,55)",1,"Memory and cognitive problems",206261,649,0.00314649885339449
"[55,60)",0,"Memory and cognitive problems",179016,915,0.0051112749698351
"[55,60)",1,"Memory and cognitive problems",184086,945,0.00513347022587269
"[60,65)",0,"Memory and cognitive problems",168743,1787,0.0105900689213775
"[60,65)",1,"Memory and cognitive problems",172071,1518,0.00882193978067193
"[65,70)",0,"Memory and cognitive problems",164314,3016,0.0183551006000706
"[65,70)",1,"Memory and cognitive problems",167680,2605,0.0155355438931298
"[70,75)",0,"Memory and cognitive problems",132931,4426,0.0332954690779427
"[70,75)",1,"Memory and cognitive problems",141998,4334,0.0305215566416428
"[75,80)",0,"Memory and cognitive problems",105409,6851,0.0649944501892628
"[75,80)",1,"Memory and cognitive problems",120512,7685,0.0637695831120552
"[80,120]",0,"Memory and cognitive problems",151034,20097,0.133062754081862
"[80,120]",1,"Memory and cognitive problems",232841,39618,0.170150446012515
"[40,45)",0,"Mobility and transfer problems",172517,206,0.00119408522058696
"[40,45)",1,"Mobility and transfer problems",187351,242,0.00129169313214234
"[45,50)",0,"Mobility and transfer problems",191647,293,0.00152885252573742
"[45,50)",1,"Mobility and transfer problems",205987,409,0.00198556219567254
"[50,55)",0,"Mobility and transfer problems",194280,503,0.00258904673666873
"[50,55)",1,"Mobility and transfer problems",206261,586,0.00284106059798023
"[55,60)",0,"Mobility and transfer problems",179016,671,0.00374826831121241
"[55,60)",1,"Mobility and transfer problems",184086,755,0.00410134393707289
"[60,65)",0,"Mobility and transfer problems",168743,927,0.00549356121439112
"[60,65)",1,"Mobility and transfer problems",172071,1014,0.00589291629618007
"[65,70)",0,"Mobility and transfer problems",164314,1266,0.00770476039777499
"[65,70)",1,"Mobility and transfer problems",167680,1267,0.00755605916030534
"[70,75)",0,"Mobility and transfer problems",132931,1549,0.0116526619073053
"[70,75)",1,"Mobility and transfer problems",141998,1768,0.0124508795898534
"[75,80)",0,"Mobility and transfer problems",105409,2261,0.0214497813279701
"[75,80)",1,"Mobility and transfer problems",120512,2899,0.0240556956983537
"[80,120]",0,"Mobility and transfer problems",151034,6499,0.0430300462147596
"[80,120]",1,"Mobility and transfer problems",232841,11425,0.049067818811979
"[40,45)",0,"Osteoporosis",172517,235,0.00136218459630065
"[40,45)",1,"Osteoporosis",187351,704,0.00375765274805045
"[45,50)",0,"Osteoporosis",191647,338,0.00176365922764249
"[45,50)",1,"Osteoporosis",205987,1403,0.00681110943894518
"[50,55)",0,"Osteoporosis",194280,561,0.0028875849289685
"[50,55)",1,"Osteoporosis",206261,2863,0.0138804718293812
"[55,60)",0,"Osteoporosis",179016,868,0.00484872860526433
"[55,60)",1,"Osteoporosis",184086,4856,0.0263789750442728
"[60,65)",0,"Osteoporosis",168743,1158,0.00686250688917466
"[60,65)",1,"Osteoporosis",172071,7160,0.0416107304542892
"[65,70)",0,"Osteoporosis",164314,1445,0.00879413805275266
"[65,70)",1,"Osteoporosis",167680,8974,0.053518606870229
"[70,75)",0,"Osteoporosis",132931,1676,0.0126080447751089
"[70,75)",1,"Osteoporosis",141998,9128,0.0642825955295145
"[75,80)",0,"Osteoporosis",105409,1783,0.0169150641785806
"[75,80)",1,"Osteoporosis",120512,9012,0.0747809346787042
"[80,120]",0,"Osteoporosis",151034,3294,0.0218096587523339
"[80,120]",1,"Osteoporosis",232841,16863,0.0724228121336019
"[40,45)",0,"Parkinsonism and tremor",172517,381,0.00220847800506617
"[40,45)",1,"Parkinsonism and tremor",187351,567,0.00302640498315995
"[45,50)",0,"Parkinsonism and tremor",191647,481,0.0025098227470297
"[45,50)",1,"Parkinsonism and tremor",205987,658,0.00319437634413822
"[50,55)",0,"Parkinsonism and tremor",194280,652,0.00335598105826642
"[50,55)",1,"Parkinsonism and tremor",206261,796,0.00385918811602775
"[55,60)",0,"Parkinsonism and tremor",179016,877,0.0048990034410332
"[55,60)",1,"Parkinsonism and tremor",184086,868,0.00471518746672751
"[60,65)",0,"Parkinsonism and tremor",168743,1189,0.00704621821349626
"[60,65)",1,"Parkinsonism and tremor",172071,1077,0.00625904423174155
"[65,70)",0,"Parkinsonism and tremor",164314,1774,0.0107964020107842
"[65,70)",1,"Parkinsonism and tremor",167680,1542,0.00919608778625954
"[70,75)",0,"Parkinsonism and tremor",132931,2114,0.0159029872640693
"[70,75)",1,"Parkinsonism and tremor",141998,1835,0.0129227172213693
"[75,80)",0,"Parkinsonism and tremor",105409,2340,0.0221992429488943
"[75,80)",1,"Parkinsonism and tremor",120512,2208,0.0183218268720127
"[80,120]",0,"Parkinsonism and tremor",151034,3756,0.0248685726392733
"[80,120]",1,"Parkinsonism and tremor",232841,4167,0.0178963326905485
"[40,45)",0,"Peptic ulcer",172517,199,0.00115350950920779
"[40,45)",1,"Peptic ulcer",187351,150,0.000800636238931204
"[45,50)",0,"Peptic ulcer",191647,246,0.00128360997041436
"[45,50)",1,"Peptic ulcer",205987,198,0.000961225708418492
"[50,55)",0,"Peptic ulcer",194280,307,0.00158019353510397
"[50,55)",1,"Peptic ulcer",206261,263,0.00127508351069761
"[55,60)",0,"Peptic ulcer",179016,400,0.0022344371452831
"[55,60)",1,"Peptic ulcer",184086,306,0.0016622665493302
"[60,65)",0,"Peptic ulcer",168743,478,0.00283271009760405
